"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","RENT","IDX2015","A","1978",19.9877725353227,
"AUT","HOUSECOST","RENT","IDX2015","A","1979",20.7016027263277,
"AUT","HOUSECOST","RENT","IDX2015","A","1980",21.393178589023,
"AUT","HOUSECOST","RENT","IDX2015","A","1981",22.6895318734543,
"AUT","HOUSECOST","RENT","IDX2015","A","1982",25.2928103026383,
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111918,
"AUT","HOUSECOST","RENT","IDX2015","A","1987",35.7738022980787,
"AUT","HOUSECOST","RENT","IDX2015","A","1988",36.5488330634623,
"AUT","HOUSECOST","RENT","IDX2015","A","1989",37.516369157749,
"AUT","HOUSECOST","RENT","IDX2015","A","1990",39.0820096555547,
"AUT","HOUSECOST","RENT","IDX2015","A","1991",40.9731261482881,
"AUT","HOUSECOST","RENT","IDX2015","A","1992",43.6281485853044,
"AUT","HOUSECOST","RENT","IDX2015","A","1993",45.8970427276853,
"AUT","HOUSECOST","RENT","IDX2015","A","1994",48.8207947311884,
"AUT","HOUSECOST","RENT","IDX2015","A","1995",52.5134574426373,
"AUT","HOUSECOST","RENT","IDX2015","A","1996",55.7009295628561,
"AUT","HOUSECOST","RENT","IDX2015","A","1997",57.7345754900707,
"AUT","HOUSECOST","RENT","IDX2015","A","1998",59.4790558827875,
"AUT","HOUSECOST","RENT","IDX2015","A","1999",60.7006586576481,
"AUT","HOUSECOST","RENT","IDX2015","A","2000",61.7281013888227,
"AUT","HOUSECOST","RENT","IDX2015","A","2001",63.4719167811812,
"AUT","HOUSECOST","RENT","IDX2015","A","2002",64.5470195230793,
"AUT","HOUSECOST","RENT","IDX2015","A","2003",67.3556451550201,
"AUT","HOUSECOST","RENT","IDX2015","A","2004",69.701315682796,
"AUT","HOUSECOST","RENT","IDX2015","A","2005",72.0904837203587,
"AUT","HOUSECOST","RENT","IDX2015","A","2006",73.706649083996,
"AUT","HOUSECOST","RENT","IDX2015","A","2007",75.1545894097825,
"AUT","HOUSECOST","RENT","IDX2015","A","2008",76.0978496220161,
"AUT","HOUSECOST","RENT","IDX2015","A","2009",79.6726304263418,
"AUT","HOUSECOST","RENT","IDX2015","A","2010",82.8088311319869,
"AUT","HOUSECOST","RENT","IDX2015","A","2011",85.556471750206,
"AUT","HOUSECOST","RENT","IDX2015","A","2012",89.3258500983162,
"AUT","HOUSECOST","RENT","IDX2015","A","2013",92.101098222747,
"AUT","HOUSECOST","RENT","IDX2015","A","2014",95.7600140460031,
"AUT","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","RENT","IDX2015","A","2016",103.082848193641,
"AUT","HOUSECOST","RENT","IDX2015","A","2017",107.340474151607,
"AUT","HOUSECOST","RENT","IDX2015","A","2018",111.331500049587,
"AUT","HOUSECOST","RENT","IDX2015","A","2019",114.639250793831,
"AUT","HOUSECOST","RENT","IDX2015","A","2020",119.344851852592,
"AUT","HOUSECOST","RENT","IDX2015","A","2021",121.702277383012,
"AUT","HOUSECOST","RENT","IDX2015","A","2022",122.716877612047,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1970",7.73556427543346,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1971",7.6769658010952,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1972",8.35087968169533,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1973",9.52347873250405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1974",10.9551127914304,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1975",12.6485418241966,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1976",15.3269057971015,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1977",17.8459959042218,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1978",19.9312020321361,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1979",21.6099851921865,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1980",21.7784127284184,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1981",20.5975892407058,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1982",19.8451575299307,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1983",19.5229483301827,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1984",19.9183868935098,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1985",20.2113043478261,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1986",21.1559631379962,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1987",22.5088756301197,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1988",24.321302378702,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1989",27.6935145715186,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1990",30.6263505828608,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1991",31.9298332545684,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1992",34.0571462665406,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1993",35.8677422810334,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1994",38.165313563327,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1995",39.8898650756144,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1996",40.755802299937,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1997",41.7370757718967,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1998",44.3861479993699,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1999",47.5405028355388,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2000",50.1145149653435,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2001",52.5420683679899,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2002",55.9051268903592,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2003",59.7606528827978,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2004",64.9526147605546,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2005",72.5362500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2006",79.6152500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2007",85.81875,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2008",89.60525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2009",89.183,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2010",91.9775000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2011",95.67575,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2012",97.8135000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2013",98.9620000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2014",98.417,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2016",102.6405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2017",106.37275,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2018",109.41525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2019",113.77875,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2020",118.59525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2021",127.0575,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2022",134.193500000471,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1970",74.4611529182742,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1971",67.2110092187559,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1972",65.0886605834471,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1973",65.8648769298036,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1974",64.7177606471778,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1975",66.5760422098222,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1976",69.7105336286435,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1977",76.4170773083153,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1978",79.6930753355297,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1979",81.1399638151317,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1980",73.5252627068548,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1981",64.4694142844532,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1982",58.9367554948311,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1983",54.8933087489357,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1984",53.338057844086,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1985",51.4129115931481,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1986",50.7251224640536,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1987",53.2257624316584,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1988",55.2432309804391,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1989",58.8477062299533,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1990",60.0676064774883,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1991",58.8783299561873,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1992",59.9371123077182,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1993",61.2773706814061,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1994",62.6357057653443,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1995",60.9233467867404,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1996",62.2016544640337,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1997",62.5583890491966,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.5726574194612,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1999",67.3078517852551,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2000",67.8520975385434,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2001",67.9832367096822,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2002",71.8510532403219,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2003",76.0956843938347,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2004",81.3207501775254,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2005",87.903267144424,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2006",92.1127930870064,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2007",95.0628701331986,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2008",94.9803632799401,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2009",95.1455721230975,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2010",97.9880147919349,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2011",100.22821499502,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2012",100.312416720431,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2013",100.66913831899,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2014",99.3836635485007,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2016",100.140491003531,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2017",100.229498512433,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2018",100.414347719887,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2019",100.86085663338,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2020",103.493684974739,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2021",107.388951019066,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2022",106.39078499614,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1977",66.5596109510141,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1978",69.3540849661652,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1979",70.9711608663694,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1980",66.5981487804835,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1981",57.1024276583977,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1982",50.8592964456548,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1983",45.9012278192334,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1984",44.5286600154807,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1985",43.0434624903952,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1986",43.4236928994684,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1987",44.3125563321906,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1988",46.1905172890271,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1989",50.7164720999055,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1990",54.3568490665517,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1991",55.0165998040097,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1992",55.4269741539474,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1993",55.439681152528,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1994",56.424465890267,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1995",57.3239435080218,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1996",57.1539797216605,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1997",57.5569965953545,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1998",60.5054818480261,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1999",63.8704746508007,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2000",66.3397624845911,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2001",68.2351716498676,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2002",70.8041335242526,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2003",74.0532785531067,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2004",78.9789078936731,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2005",86.4775442118073,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2006",91.7231772056706,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2007",96.9823893464842,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2008",99.3096237909511,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2009",96.8288277622931,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2010",98.695695780348,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2011",101.4792518077,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2012",102.174645180536,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2013",102.031627563525,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2014",99.3843491043865,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2016",101.684075099345,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2017",104.256574525805,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2018",106.146657577649,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2019",109.202384629073,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2020",110.848439274898,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2021",116.397411124591,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2022",118.780106333997,
"BEL","HOUSECOST","REAL","IDX2015","A","1970",37.6995311509569,
"BEL","HOUSECOST","REAL","IDX2015","A","1971",35.5198849949873,
"BEL","HOUSECOST","REAL","IDX2015","A","1972",36.578161271009,
"BEL","HOUSECOST","REAL","IDX2015","A","1973",39.4033998926628,
"BEL","HOUSECOST","REAL","IDX2015","A","1974",40.1827396280405,
"BEL","HOUSECOST","REAL","IDX2015","A","1975",41.2678713045039,
"BEL","HOUSECOST","REAL","IDX2015","A","1976",46.3799224297602,
"BEL","HOUSECOST","REAL","IDX2015","A","1977",50.3913002434036,
"BEL","HOUSECOST","REAL","IDX2015","A","1978",53.9908024405672,
"BEL","HOUSECOST","REAL","IDX2015","A","1979",56.3600297663062,
"BEL","HOUSECOST","REAL","IDX2015","A","1980",51.3252100415531,
"BEL","HOUSECOST","REAL","IDX2015","A","1981",45.1866701073667,
"BEL","HOUSECOST","REAL","IDX2015","A","1982",40.6143662521734,
"BEL","HOUSECOST","REAL","IDX2015","A","1983",37.3182541967845,
"BEL","HOUSECOST","REAL","IDX2015","A","1984",36.0588241081533,
"BEL","HOUSECOST","REAL","IDX2015","A","1985",34.8519788488798,
"BEL","HOUSECOST","REAL","IDX2015","A","1986",36.3420609342732,
"BEL","HOUSECOST","REAL","IDX2015","A","1987",38.0360651327495,
"BEL","HOUSECOST","REAL","IDX2015","A","1988",40.6211599966456,
"BEL","HOUSECOST","REAL","IDX2015","A","1989",44.5481922023885,
"BEL","HOUSECOST","REAL","IDX2015","A","1990",47.9603873552924,
"BEL","HOUSECOST","REAL","IDX2015","A","1991",48.6314272893821,
"BEL","HOUSECOST","REAL","IDX2015","A","1992",50.9366656380324,
"BEL","HOUSECOST","REAL","IDX2015","A","1993",52.3110511518591,
"BEL","HOUSECOST","REAL","IDX2015","A","1994",54.4340423151883,
"BEL","HOUSECOST","REAL","IDX2015","A","1995",56.0289944952891,
"BEL","HOUSECOST","REAL","IDX2015","A","1996",56.8853108165923,
"BEL","HOUSECOST","REAL","IDX2015","A","1997",57.4315306178926,
"BEL","HOUSECOST","REAL","IDX2015","A","1998",60.3988784051498,
"BEL","HOUSECOST","REAL","IDX2015","A","1999",64.4453542428516,
"BEL","HOUSECOST","REAL","IDX2015","A","2000",65.7178957650375,
"BEL","HOUSECOST","REAL","IDX2015","A","2001",67.3298070547546,
"BEL","HOUSECOST","REAL","IDX2015","A","2002",70.901667388376,
"BEL","HOUSECOST","REAL","IDX2015","A","2003",74.6724300718492,
"BEL","HOUSECOST","REAL","IDX2015","A","2004",79.1742157360992,
"BEL","HOUSECOST","REAL","IDX2015","A","2005",85.9665074061289,
"BEL","HOUSECOST","REAL","IDX2015","A","2006",91.8236617741762,
"BEL","HOUSECOST","REAL","IDX2015","A","2007",96.4009898239462,
"BEL","HOUSECOST","REAL","IDX2015","A","2008",97.5626795350307,
"BEL","HOUSECOST","REAL","IDX2015","A","2009",97.9043787662472,
"BEL","HOUSECOST","REAL","IDX2015","A","2010",99.1093968703575,
"BEL","HOUSECOST","REAL","IDX2015","A","2011",100.237213562411,
"BEL","HOUSECOST","REAL","IDX2015","A","2012",100.452974671129,
"BEL","HOUSECOST","REAL","IDX2015","A","2013",100.561647878899,
"BEL","HOUSECOST","REAL","IDX2015","A","2014",99.2625434612632,
"BEL","HOUSECOST","REAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","REAL","IDX2015","A","2016",101.102667907306,
"BEL","HOUSECOST","REAL","IDX2015","A","2017",102.809960039317,
"BEL","HOUSECOST","REAL","IDX2015","A","2018",103.677442759881,
"BEL","HOUSECOST","REAL","IDX2015","A","2019",106.284785767763,
"BEL","HOUSECOST","REAL","IDX2015","A","2020",109.836876286373,
"BEL","HOUSECOST","REAL","IDX2015","A","2021",114.872455051398,
"BEL","HOUSECOST","REAL","IDX2015","A","2022",111.693300534531,
"BEL","HOUSECOST","RENT","IDX2015","A","1977",26.7960770589707,
"BEL","HOUSECOST","RENT","IDX2015","A","1978",28.7327085171425,
"BEL","HOUSECOST","RENT","IDX2015","A","1979",30.4498400559563,
"BEL","HOUSECOST","RENT","IDX2015","A","1980",32.7516788233432,
"BEL","HOUSECOST","RENT","IDX2015","A","1981",36.0975035233955,
"BEL","HOUSECOST","RENT","IDX2015","A","1982",39.0336200754644,
"BEL","HOUSECOST","RENT","IDX2015","A","1983",42.5512518126873,
"BEL","HOUSECOST","RENT","IDX2015","A","1984",44.7409308555698,
"BEL","HOUSECOST","RENT","IDX2015","A","1985",46.9568835217662,
"BEL","HOUSECOST","RENT","IDX2015","A","1986",48.7158561536892,
"BEL","HOUSECOST","RENT","IDX2015","A","1987",50.7951263096345,
"BEL","HOUSECOST","RENT","IDX2015","A","1988",52.6444264483319,
"BEL","HOUSECOST","RENT","IDX2015","A","1989",54.591186594339,
"BEL","HOUSECOST","RENT","IDX2015","A","1990",56.3412467255935,
"BEL","HOUSECOST","RENT","IDX2015","A","1991",58.0360418527031,
"BEL","HOUSECOST","RENT","IDX2015","A","1992",61.4499946087495,
"BEL","HOUSECOST","RENT","IDX2015","A","1993",64.6922148519161,
"BEL","HOUSECOST","RENT","IDX2015","A","1994",67.6396800729759,
"BEL","HOUSECOST","RENT","IDX2015","A","1995",69.586440218983,
"BEL","HOUSECOST","RENT","IDX2015","A","1996",71.3080453481033,
"BEL","HOUSECOST","RENT","IDX2015","A","1997",72.509747938231,
"BEL","HOUSECOST","RENT","IDX2015","A","1998",73.3564655017349,
"BEL","HOUSECOST","RENT","IDX2015","A","1999",74.4312830823462,
"BEL","HOUSECOST","RENT","IDX2015","A","2000",75.5415181656138,
"BEL","HOUSECOST","RENT","IDX2015","A","2001",77.001028275077,
"BEL","HOUSECOST","RENT","IDX2015","A","2002",78.9508059213104,
"BEL","HOUSECOST","RENT","IDX2015","A","2003",80.6935585520168,
"BEL","HOUSECOST","RENT","IDX2015","A","2004",82.2329386674703,
"BEL","HOUSECOST","RENT","IDX2015","A","2005",83.8689737901729,
"BEL","HOUSECOST","RENT","IDX2015","A","2006",86.7931440094857,
"BEL","HOUSECOST","RENT","IDX2015","A","2007",88.4865391364904,
"BEL","HOUSECOST","RENT","IDX2015","A","2008",90.2292417671931,
"BEL","HOUSECOST","RENT","IDX2015","A","2009",92.1069294080196,
"BEL","HOUSECOST","RENT","IDX2015","A","2010",93.1924769894357,
"BEL","HOUSECOST","RENT","IDX2015","A","2011",94.2812620710946,
"BEL","HOUSECOST","RENT","IDX2015","A","2012",95.7353971801547,
"BEL","HOUSECOST","RENT","IDX2015","A","2013",96.9955447746658,
"BEL","HOUSECOST","RENT","IDX2015","A","2014",99.0276174270712,
"BEL","HOUSECOST","RENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","RENT","IDX2015","A","2016",100.940882570566,
"BEL","HOUSECOST","RENT","IDX2015","A","2017",102.030457652284,
"BEL","HOUSECOST","RENT","IDX2015","A","2018",103.080432731032,
"BEL","HOUSECOST","RENT","IDX2015","A","2019",104.189457814209,
"BEL","HOUSECOST","RENT","IDX2015","A","2020",106.98293302372,
"BEL","HOUSECOST","RENT","IDX2015","A","2021",109.153233186492,
"BEL","HOUSECOST","RENT","IDX2015","A","2022",112.987008474122,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1970",5.37457301685963,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1971",5.66435162315575,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1972",6.1290908976175,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1973",7.41942582308985,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1974",9.45881110856174,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1975",10.5577828039083,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1976",11.8317151671448,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1977",12.4112723802883,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1978",13.0400372797061,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1979",14.3959824562868,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1980",16.1901221709009,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1981",18.4912366200563,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1982",17.5581037188137,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1983",18.5858452555416,
